SHA256,Category,accelerometer,accelerometer_uncalibrated,ambient_temperature,device_private_base,game_rotation_vector,geomagnetic_rotation_vector,gravity,gyroscope,gyroscope_uncalibrated,heart_beat,heart_rate,hinge_angle,light,linear_acceleration,low_latency_offbody_detect,magnetic_field,magnetic_field_uncalibrated,motion_detect,orientation,pose_6dof,pressure,proximity,relative_humidity,rotation_vector,significant_motion,stationary_detect,step_counter,step_detector,temperature
52FF64D940DFF9172376ECB3C660A948C942DE1ECE88674D1314BBE614D9537E,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38F99097E23149F16AD58B930852B6226C4E20B0215E86DA04ADAA68EFC78A46,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59214FFA2D919DA0B3B8F413ECC070A13100CD69A5502C47EF86CEC433F78906,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6409A3B587B150197691F23A8FEAB6AF0DED0EC1D0262FFF0C50D9B96D00EB54,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3325B6395B628556E0C0DA64129A5188F3FCC1E3D69BBEAD4924341BBAB52C42,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85106A8433EDCEF5D408816168223FEF52D8664E1211457DEB8ED32245548F0B,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10E503B2845525FE959381E49AFF7086D9FD0690E59D772E8F783CDC64062D07,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F0C61852AFA9C5F4D379E16E5EFAC4A23C120C550D94C48337607C7CD6409223,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281FF9AB3FA7205A0941EDB3871ABA403C342BDA776949436C17EC2156DC3B4E,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239D4F3A49AD83816F5B67D146E375984085F9286FE1BD19D2CF91FD816E6ED,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99B564F93EB01FE00CA47067750E239B8DC6CE742FA244435E617CE9A664035D,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EB6349E0C9E8CF19C3CE2AC35EC8A7E7E8509DC37ABB1BBEFED1B64C3B379C9E,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40CD86737051FA73B6109500E53169D8DEF2DB154F91A9EABB2F836868ED2C60,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73E919FF8E250FF65A9829119004630776F7E66BCC006AA68051C35C8B7D4285,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B276DEACBE785E80665A9E732AC437F1511E7FFCC421F275B0A747566D498CFD,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E3D41FD0CC0E3D25C0FEFC527F70B2197A332DB8AFAA10BD8334C9F94319FBF0,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85930B0C7FCF5E63686A7A04B314961086658AE8C5E9F9D96294D4140271C9B3,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A42278EC97BC73921D390B5967B50C9D5C2853998B35EDB18EB0ED7891ED1710,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5B36655CE0C8BB45532D1EDE9C9386A061E27274D89FE565EC04E3F36A9F8098,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6CE137BCA35374529E467773C717FEC3ED0171F0B265C0782F9CE843BA0B3D2,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1F335227376F26C4492306B6110A43CA6039D0346D0F1B2F774A95D5E5ED7947,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9B72945AE40563088676844469A93CD9BA142A81E1B7475421931254413C89A,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC3B15CCF7B6E1856CFDCBB8250987C3CEEBD40B638A7661A04128663E88ACB1,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091B11AE3A08D2EA8578EF470FC89B9EDB7EA167C33A9D5A82ADBF66BEC8BD1,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273398DEF6542DAE1B181717B01E1B2A8F5026D1B45B36CAF3163DC805CEF94B,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5093B901B2920A01D4427ADDF25FD6787FE2C505964F1C23EA74B7B7230E0551,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4B9123CE1CEFD524EC984A690E9F1E0DD9E6A5471E31BE0DCBD7825B6BDBF5E3,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9A84CD157AF10E612CDF218799E6355F1124588905BC1F1DE62B81E68F76F3F2,Malware,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49D1C7D4BB525D8BF1A5CBA1DFC38E4290E2E53FAB0A21829CF26D8BBCB4C9AC,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
D9F0AECE221AC4DBBD257BB70860858460583977AA826F725FB19BF01F95732C,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC3CA71B9B5BF95A8D9388A7DA857F014DAC01C407E072275679AB138D2786DA,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20E0485B1BCEB3BE2182F1FBE12EDAB4335077D867247F04452A7CA11804BB89,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994BCFF998FED09908FA455F8367F0746CC297304669C17D3576BB49F4C4DA30,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3A5FE62BE2AD33BC963C49B61E042C38129012EE8AD8F75843F084857C0C87D2,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84A49452A372A4C22E11AAA2A47A73F045BA12659063055FD8F4AABBAED44B93,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8B7012F5C61AB3B28D79558521DFA89CA17CEC7615B6677A8E77FAD825B29A35,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5CD6E9774A0CC65A0F5814F2C5B0189E4FDDFDECE4EE402A11CF2E8BA7F1553B,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9260635ECA0EDF1BD7834423C475456EBBCC70182DEB5D9E00F2D65B39500DAA,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC78270519992DDD502F9A2658BB457898693869B3C9BF496B9C91D18E6C4FE3,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31B46C8C181AC52ECF2D55E6EBA45FFC818AD31F438846AF95363A10D0C4E6FA,Malware,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2EA16F5D0D6A9DA9698769AACC14AB8A9B0113F013F6E9F9FADF2280A176D65C,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732E0059DB69673172CEA102608D974A24535981EFE8E1F76AE930A767FD6F7A,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EA84309A7CED482D9AD8B78535E00C5FC742FA3C293DA8BEA1F09EF955C904CB,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B7ADBDE9E378DD80EC189430B7F0F7C264E763047CBB598A1F34AC30E8564AF9,Malware,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
077EB655DB175A583A434E9C4524C705A78060C213560F5CFD94D26D79F89D80,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A90C50DB12D5F9B44C68CB64CB5BF7397913EB003E7229FBF629B26C1B8B25BB,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAB499228BE42BB64EE12A914D361F74FCD1B2F68908F582DFDB2127D50FCD10,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86D5FF3395084D2D3C7B50AE1C81930BD6B58EEF0CFC3552ACEA9E9F3D14A6B2,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6A48BC3773A056962F3FB2765153F0ECBE1A805F2EA2DEB5CAEF2C4EAF9A8B43,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1FFA123A9F54AFFE1EFD7BDBB9E7C34D0DBC0C2D11F3829208FC0DBBE014C714,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96E9B5FD389D3C7CE8079D5E09037E817AF6A0DE3944648F016513F41BE956A3,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE548625E028BD2A64B5D5CED8C47E424F433DB783C96C4B338527B592922606,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4155E1CC7643C5FD52E56FCF6262735681B5D79123E092759E92D0A76A120F4,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9D810427914D3AE244E01177A41BE2DC6B934F6DE27DD47177CB0C0A32DF30F9,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501951B2524FEC670F21D6D9CD09E70D32A19CD1FB8AAA576BE93C6EA141A6B8,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1F47A428E4622B57FAE4469FE3C7A03B32EB78675C2D2D8055BEBF80947D72E3,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D3D5F09DB064CD9A9742DB1411AFBFFD06A2A0E2F1D280C988BFDB209B8AE036,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F14A9409B1F7DB5B524511C5FED50E9C623DDF950B9C1E294FF7C59049F5063D,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690B2A2FCC9234B5E417E2BA73C6F4953DE1C585B9F032D09D7CC6033CDA34DA,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
93F9C41E25E5E78EA7E5CD2BADF97ADB3A2655021684852ED0B2C833F7DAD544,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFDD408901CC0AE02A946718F02585438D86371E391FE0A7054F898D99D9BCF1,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04071CD6C95897C343968F44BEC7B97CA3FD8AEFBD616354786AAB6B372D7236,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18D44B0DECC37D7DF8EA7225643119E302A3BCB3FBC2B67939C73E37FB070D2F,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
759143F8C2B34542EBE88A6C621148E33B0D4AF74DDB18C746439F035AD765FA,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35D70714F109016007C795A37908236C52A503AE028FA60F71FA1E7D059A6976,Malware,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
013553F5C1B085BC36302CABBE1ECB4629189F4A691DBFF61E432B80FDE78BDC,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6516B0530FAAD3671745858B52479DC3DF6DB264C98E1815681538240CA5F79F,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FD247631A28776FE4A609074ADEA87A55E2779E8963A027BF3115555923A85DB,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4C1793297149836B39723BF777FAF6BAA32B4F582F8FB47C073BC29B810953F8,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0CF52F807EEB71F63E13CB06B788CA5644A42778F4AC7E264A89C77D60EEBDF3,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F91B1F02DC8BAC59E712C4E512337B0CB4FFAD7CF62D343BFEDE36488BA59BE2,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
082C2A17A5F36240FEE981EA4D1A497FACE7C2A288B3BD6A3E490EB46FF7C410,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDC070C3BECC8862283EF8D2D7447B23E62F482DE74DC74557BC4CF27A401A85,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA9ABD8910A23DD6495ED41FAA4A5AE4615D14FF314D1360469916DAFF3430B6,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73479376F6FCD1C942666799239B80F252916FF0B50E796612B0F7F0B33C3DD2,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F22834C971C91242B6AB71F8DD5637F1A99893635C2E43B22668FE36F4AFB02D,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC5E5CEFB93163DAFBC3E70E15FD4E5BFC5632E02649B24920CD2198EA2E7F0A,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A0248B35DB58A7F87CA6C22F8F27A2DCC9DA4F906BC96E39DDEC62EC9176C3B8,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6E259FD45CD16C1601D3F2326DC6E0AE7EE33937980C070E722D22C89C6F4127,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8C86ACFDD08289A08283CBB96D799EAEBAFD55DB33EC77A7C64D0C325E98806B,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E6DBA6D4E1A34EE70A25B540AC1429140EE48103E368312306309D8AB08BB143,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EBC6DAEF0DAA0267A88D5C22B9C89A5723453DC92B84CEE4E01FB386718F924E,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2664B6D93CA3BEF165DC6D9EED953C79B2DCE3B09A29C3967352F16CAD1323E6,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2139E9DE2A0F3164417E5C5E3A6187269FC32BE7041313E4669D862477C40FB,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3BA47AA96AD899BAD72CD3FD565346BC589B5836FC9173A381408472728AC7EA,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9514DFF0BF3287EDBBE645D2E55D690BBF4C944A7A9BE341EB1904D6875D20BC,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68067BA9427857FDFC236D48F7C16E3970EF20E71FF961894F84A9F43C2DEA02,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ACDD32F558F9898515AC1CEE2DB541A0420642468754A851B422CDB3066E63A0,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA5B5BB6041507D356C04C0130C9D99069D81B92E2C53181879AECF8A127BE23,Malware,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
C73161E6D975C63ED4ED4948CF6FE6A97BE3A0B3641378DDEA3D0E9C5DE08DAA,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1D3029290F47B4AA1F5DE86F455321D63ACB66DD1768D68247F5E3FE942D6C71,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54E8610EF155578A98892B5385A78414FF919A4FD46E100280ECABFA22ED0474,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FF4538257D61CB9ED69BE7274FAAC216BA9CAD936C537365D7AE18FBE642D985,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3F8B545A7BE9F88345686B05078AEDE19A0927E101BE4E4D1D5C665208C7472A,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0F3EB04D677534601D5BCECF389DC0F5CCAF8C65CEA66907A2BA5DB267F413A4,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5B01977AD8E2D0D71BA894A16CC8911B707A112027EE6C98E59A449EECA49249,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546904E675AAD6ECF39BAC3CA1ED058E0D5ADCBF1352EDDF72806088552525C3,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0839D55AB549A10A55889880C7DD206646B9AB285C5A79B730D1624FD10A6565,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D1809AEAE598780AE85E686CBBA512746275691AC9D12948707C4BC8757EE052,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7F56F5F46C4C22938D5C9669FEF74B6DFDAD74CD0825E0616F9656C23ABF4E25,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7E25692B374F167C5BE3737039FC957A994F6ED0D340CF0A463F98FB8226825C,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54D5BD7287692B8C701DCD0F32EBBEA4466BEFA407A73CF1D573E01B40B4D66C,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B04258B543BDF4DC44A3734CAC77C78DCB65B66DC4878EE1DFC12A1DA026256B,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9F26C81903498BACCE1D0093BDC5A82FF9F5D744DBDA89BB0280E265D787562C,Malware,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3CE2115A5A7853AC8D8B709215ADE2C0AF660ADE0FC0F01CE33ECEFCC653B9CF,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C25481D046D3513C47EF1646FB77035CA5A2F4FE182B554E3FFB72A368267AD5,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E33223B80F6E5665497C57DB50FF98CF9A15CFA8F5501823CCB0D15773118933,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506B6E89BA35CB9C383FA529DF404556527417B54C8966BAFD764FEC12FA5E69,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3104EBE3D3BA9234373AFD40CA0062AF13D9352EA8FDAA2E33D7028ABBC7C1D,Malware,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
08FD8AEC34663E83643FF4EED1F163AAF99D2C279B12096634F7860A8DEDBB3E,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610113BB0C09252F656EADD1CEFEE95885D7EB83457701BF1D690C543C9E5B23,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35406A1F7558004F255FF0334D8CA4B6C7D984E3641A3CB6E25AF384F6128A91,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F7C2A984BF90728AA9E99E955DD990FECB836EA77E95B03D23FD9125E0F00105,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
D558AD451705B11BEB7BD8629CA546F6DF1429F3275738795EAC6812B04C7CEA,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2E117C66CDF56D27073286D2B5111E36B09B20299CBA400C04A398CC49B75054,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7081D4D2622BABDFD14009AF4AE855554910DB897ECF24C8CD71E90DC57942D6,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5C97DEFF806E76DA06C6D4238B2D28A88CE3BD8E20E294F1207F11C19D14DD0D,Malware,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
E67561C3D2DB8E3B08AD19D57D11BEDED43BBD7F0CB6FCB517C40F87BD503B77,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D1E4EE926793F12FD6182628F6DB130919CCE9D10817620F93EECEB909601360,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D85FBA8B8A30D4D5C2C5842F54FCB545D92B332F3969277E1DECB050CB971D2C,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D744D6AD65D36B0363FB18FA61D941FC269808879640904D6A4DD127F5EFB3D3,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3CB5AFF8F294BEF1ACC161856C312D60EDF38942998425419CC0413DC8D9FF8B,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EB1AD1E02FF5042E749339B352E51C3DCF7C02ABF4CDB5BD75D24C9C9006BAFC,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
67AC725BF25ED0CC19C81D3334D70A35F6676BC627E3CA333A272B1A1EA5E98D,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A3FFC532F499448F855CADA1087AAA9A35FF4353A176B8CA17802A8E39B22C73,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F1C1098421F0BD76573A608F529647CB0C6FEBCD2E5194438CD6EB7D8CED2877,Malware,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
151B4051D5FAAB20588708411A1E1E51E16CD534699AF7DF564F41050D8955AC,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A6688BE7DF62BE6C34313E245350C1C73BC81A2FE3750C8F5BA3819665A3958F,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469FA3F1102ECBCAE99B6166C7BB8CBE7FC29A48A5656380D16C1302AE36C9C3,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
